Country_Name,Type,NetworkAccessType,NetworkType,YearQuarter,MeasureValue,Unit,Year,Quarter
Costa Rica,Subscriptions,Data only,Mobile broadband,2018-Q2,114551.0,Subscriptions,2018,Q2
Costa Rica,Subscriptions,Data only,Mobile broadband,2018-Q4,117698.0,Subscriptions,2018,Q4
Costa Rica,Subscriptions,Data only,Mobile broadband,2019-Q2,128178.0,Subscriptions,2019,Q2
Costa Rica,Subscriptions,Data only,Mobile broadband,2019-Q4,132767.0,Subscriptions,2019,Q4
Costa Rica,Subscriptions,Data only,Mobile broadband,2020-Q2,135389.0,Subscriptions,2020,Q2
Costa Rica,Subscriptions,Data only,Mobile broadband,2020-Q4,133147.0,Subscriptions,2020,Q4
Costa Rica,Subscriptions,Data only,Mobile broadband,2021-Q2,130477.0,Subscriptions,2021,Q2
Costa Rica,Subscriptions,Data only,Mobile broadband,2021-Q4,128005.0,Subscriptions,2021,Q4
Costa Rica,Subscriptions,Data only,Mobile broadband,2022-Q2,122009.0,Subscriptions,2022,Q2
Costa Rica,Subscriptions,Data only,Mobile broadband,2022-Q4,126652.0,Subscriptions,2022,Q4
Costa Rica,Subscriptions,Data only,Mobile broadband,2023-Q2,133582.0,Subscriptions,2023,Q2
Costa Rica,Subscriptions,Data only,Mobile broadband,2023-Q4,135620.0,Subscriptions,2023,Q4
Costa Rica,Subscriptions,Data only,Mobile broadband,2024-Q2,140769.0,Subscriptions,2024,Q2
Costa Rica,Subscriptions,Data only,Mobile broadband,2024-Q4,138935.0,Subscriptions,2024,Q4
Czechia,Subscriptions,Data only,Mobile broadband,2018-Q2,1059447.0,Subscriptions,2018,Q2
Czechia,Subscriptions,Data only,Mobile broadband,2018-Q4,1050345.0,Subscriptions,2018,Q4
Czechia,Subscriptions,Data only,Mobile broadband,2019-Q2,1039905.0,Subscriptions,2019,Q2
Czechia,Subscriptions,Data only,Mobile broadband,2019-Q4,516623.0,Subscriptions,2019,Q4
Czechia,Subscriptions,Data only,Mobile broadband,2020-Q2,438638.0,Subscriptions,2020,Q2
Czechia,Subscriptions,Data only,Mobile broadband,2020-Q4,390411.0,Subscriptions,2020,Q4
Czechia,Subscriptions,Data only,Mobile broadband,2021-Q2,376690.0,Subscriptions,2021,Q2
Czechia,Subscriptions,Data only,Mobile broadband,2021-Q4,348912.0,Subscriptions,2021,Q4
Czechia,Subscriptions,Data only,Mobile broadband,2022-Q2,328524.0,Subscriptions,2022,Q2
Czechia,Subscriptions,Data only,Mobile broadband,2022-Q4,312691.0,Subscriptions,2022,Q4
Czechia,Subscriptions,Data only,Mobile broadband,2023-Q2,313732.0,Subscriptions,2023,Q2
Czechia,Subscriptions,Data only,Mobile broadband,2023-Q4,317155.0,Subscriptions,2023,Q4
Czechia,Subscriptions,Data only,Mobile broadband,2024-Q2,311186.0,Subscriptions,2024,Q2
Czechia,Subscriptions,Data only,Mobile broadband,2024-Q4,295358.0,Subscriptions,2024,Q4
Denmark,Subscriptions,Data only,Mobile broadband,2018-Q2,1209277.0,Subscriptions,2018,Q2
Denmark,Subscriptions,Data only,Mobile broadband,2018-Q4,1182387.0,Subscriptions,2018,Q4
Denmark,Subscriptions,Data only,Mobile broadband,2019-Q2,1160888.0,Subscriptions,2019,Q2
Denmark,Subscriptions,Data only,Mobile broadband,2019-Q4,1134799.0,Subscriptions,2019,Q4
Denmark,Subscriptions,Data only,Mobile broadband,2020-Q2,1166135.0,Subscriptions,2020,Q2
Denmark,Subscriptions,Data only,Mobile broadband,2020-Q4,1162322.0,Subscriptions,2020,Q4
Denmark,Subscriptions,Data only,Mobile broadband,2021-Q2,1172126.0,Subscriptions,2021,Q2
Denmark,Subscriptions,Data only,Mobile broadband,2021-Q4,1181674.0,Subscriptions,2021,Q4
Denmark,Subscriptions,Data only,Mobile broadband,2022-Q2,1241102.0,Subscriptions,2022,Q2
Denmark,Subscriptions,Data only,Mobile broadband,2022-Q4,1244357.0,Subscriptions,2022,Q4
Denmark,Subscriptions,Data only,Mobile broadband,2023-Q2,1248590.0,Subscriptions,2023,Q2
Denmark,Subscriptions,Data only,Mobile broadband,2023-Q4,1229994.0,Subscriptions,2023,Q4
Denmark,Subscriptions,Data only,Mobile broadband,2024-Q2,1266991.0,Subscriptions,2024,Q2
Denmark,Subscriptions,Data only,Mobile broadband,2024-Q4,1309975.0,Subscriptions,2024,Q4
Estonia,Subscriptions,Data only,Mobile broadband,2018-Q2,799178.0,Subscriptions,2018,Q2
Estonia,Subscriptions,Data only,Mobile broadband,2018-Q4,808976.0,Subscriptions,2018,Q4
Estonia,Subscriptions,Data only,Mobile broadband,2019-Q2,819498.0,Subscriptions,2019,Q2
Estonia,Subscriptions,Data only,Mobile broadband,2019-Q4,221059.0,Subscriptions,2019,Q4
Estonia,Subscriptions,Data only,Mobile broadband,2020-Q2,991481.0,Subscriptions,2020,Q2
Estonia,Subscriptions,Data only,Mobile broadband,2020-Q4,229302.0,Subscriptions,2020,Q4
Estonia,Subscriptions,Data only,Mobile broadband,2021-Q2,866751.0,Subscriptions,2021,Q2
Estonia,Subscriptions,Data only,Mobile broadband,2021-Q4,246104.0,Subscriptions,2021,Q4
Estonia,Subscriptions,Data only,Mobile broadband,2022-Q2,358996.0,Subscriptions,2022,Q2
Estonia,Subscriptions,Data only,Mobile broadband,2022-Q4,374811.0,Subscriptions,2022,Q4
Estonia,Subscriptions,Data only,Mobile broadband,2023-Q2,378236.0,Subscriptions,2023,Q2
Estonia,Subscriptions,Data only,Mobile broadband,2023-Q4,355576.0,Subscriptions,2023,Q4
Estonia,Subscriptions,Data only,Mobile broadband,2024-Q2,353991.0,Subscriptions,2024,Q2
Estonia,Subscriptions,Data only,Mobile broadband,2024-Q4,381873.0,Subscriptions,2024,Q4
Finland,Subscriptions,Data only,Mobile broadband,2018-Q2,2240000.0,Subscriptions,2018,Q2
Finland,Subscriptions,Data only,Mobile broadband,2018-Q4,2230000.0,Subscriptions,2018,Q4
Finland,Subscriptions,Data only,Mobile broadband,2019-Q2,2200000.0,Subscriptions,2019,Q2
Finland,Subscriptions,Data only,Mobile broadband,2019-Q4,2110000.0,Subscriptions,2019,Q4
Finland,Subscriptions,Data only,Mobile broadband,2020-Q2,2110000.0,Subscriptions,2020,Q2
Finland,Subscriptions,Data only,Mobile broadband,2020-Q4,2130000.0,Subscriptions,2020,Q4
Finland,Subscriptions,Data only,Mobile broadband,2021-Q2,2080000.0,Subscriptions,2021,Q2
Finland,Subscriptions,Data only,Mobile broadband,2021-Q4,2090000.0,Subscriptions,2021,Q4
Finland,Subscriptions,Data only,Mobile broadband,2022-Q2,2140000.0,Subscriptions,2022,Q2
Finland,Subscriptions,Data only,Mobile broadband,2022-Q4,2140000.0,Subscriptions,2022,Q4
Finland,Subscriptions,Data only,Mobile broadband,2023-Q2,2130000.0,Subscriptions,2023,Q2
Finland,Subscriptions,Data only,Mobile broadband,2023-Q4,2100000.0,Subscriptions,2023,Q4
Finland,Subscriptions,Data only,Mobile broadband,2024-Q2,2090000.0,Subscriptions,2024,Q2
Finland,Subscriptions,Data only,Mobile broadband,2024-Q4,2070000.0,Subscriptions,2024,Q4
France,Subscriptions,Data only,Mobile broadband,2018-Q2,3493000.0,Subscriptions,2018,Q2
France,Subscriptions,Data only,Mobile broadband,2018-Q4,3402000.0,Subscriptions,2018,Q4
France,Subscriptions,Data only,Mobile broadband,2019-Q2,3319000.0,Subscriptions,2019,Q2
France,Subscriptions,Data only,Mobile broadband,2019-Q4,3312000.0,Subscriptions,2019,Q4
France,Subscriptions,Data only,Mobile broadband,2020-Q2,3342000.0,Subscriptions,2020,Q2
France,Subscriptions,Data only,Mobile broadband,2020-Q4,3466000.0,Subscriptions,2020,Q4
France,Subscriptions,Data only,Mobile broadband,2021-Q2,3591000.0,Subscriptions,2021,Q2
France,Subscriptions,Data only,Mobile broadband,2021-Q4,3669000.0,Subscriptions,2021,Q4
France,Subscriptions,Data only,Mobile broadband,2022-Q2,3769000.0,Subscriptions,2022,Q2
France,Subscriptions,Data only,Mobile broadband,2022-Q4,3936000.0,Subscriptions,2022,Q4
France,Subscriptions,Data only,Mobile broadband,2023-Q2,3955000.0,Subscriptions,2023,Q2
France,Subscriptions,Data only,Mobile broadband,2023-Q4,4166000.0,Subscriptions,2023,Q4
France,Subscriptions,Data only,Mobile broadband,2024-Q2,4201000.0,Subscriptions,2024,Q2
France,Subscriptions,Data only,Mobile broadband,2024-Q4,4138000.0,Subscriptions,2024,Q4
Germany,Subscriptions,Data only,Mobile broadband,2018-Q2,3694476.0,Subscriptions,2018,Q2
Germany,Subscriptions,Data only,Mobile broadband,2018-Q4,3613934.0,Subscriptions,2018,Q4
Germany,Subscriptions,Data only,Mobile broadband,2019-Q2,3381365.0,Subscriptions,2019,Q2
Germany,Subscriptions,Data only,Mobile broadband,2019-Q4,3353633.0,Subscriptions,2019,Q4
Germany,Subscriptions,Data only,Mobile broadband,2020-Q2,3301743.0,Subscriptions,2020,Q2
Germany,Subscriptions,Data only,Mobile broadband,2020-Q4,3345000.0,Subscriptions,2020,Q4
Germany,Subscriptions,Data only,Mobile broadband,2021-Q2,3320000.0,Subscriptions,2021,Q2
Germany,Subscriptions,Data only,Mobile broadband,2021-Q4,3321000.0,Subscriptions,2021,Q4
Germany,Subscriptions,Data only,Mobile broadband,2022-Q2,3265000.0,Subscriptions,2022,Q2
Germany,Subscriptions,Data only,Mobile broadband,2022-Q4,3230000.0,Subscriptions,2022,Q4
Germany,Subscriptions,Data only,Mobile broadband,2023-Q2,3075000.0,Subscriptions,2023,Q2
Germany,Subscriptions,Data only,Mobile broadband,2023-Q4,3064000.0,Subscriptions,2023,Q4
Germany,Subscriptions,Data only,Mobile broadband,2024-Q2,3129000.0,Subscriptions,2024,Q2
Germany,Subscriptions,Data only,Mobile broadband,2024-Q4,3128000.0,Subscriptions,2024,Q4
Greece,Subscriptions,Data only,Mobile broadband,2018-Q2,447626.0,Subscriptions,2018,Q2
Greece,Subscriptions,Data only,Mobile broadband,2018-Q4,439843.0,Subscriptions,2018,Q4
Greece,Subscriptions,Data only,Mobile broadband,2019-Q2,463428.0,Subscriptions,2019,Q2
Greece,Subscriptions,Data only,Mobile broadband,2019-Q4,454549.0,Subscriptions,2019,Q4
Greece,Subscriptions,Data only,Mobile broadband,2020-Q2,447105.0,Subscriptions,2020,Q2
Greece,Subscriptions,Data only,Mobile broadband,2020-Q4,428441.0,Subscriptions,2020,Q4
Greece,Subscriptions,Data only,Mobile broadband,2021-Q2,424749.0,Subscriptions,2021,Q2
Greece,Subscriptions,Data only,Mobile broadband,2021-Q4,436952.0,Subscriptions,2021,Q4
Greece,Subscriptions,Data only,Mobile broadband,2022-Q2,437252.0,Subscriptions,2022,Q2
Greece,Subscriptions,Data only,Mobile broadband,2022-Q4,429876.0,Subscriptions,2022,Q4
Greece,Subscriptions,Data only,Mobile broadband,2023-Q2,441946.0,Subscriptions,2023,Q2
Greece,Subscriptions,Data only,Mobile broadband,2023-Q4,435405.0,Subscriptions,2023,Q4
Greece,Subscriptions,Data only,Mobile broadband,2024-Q2,466787.0,Subscriptions,2024,Q2
Greece,Subscriptions,Data only,Mobile broadband,2024-Q4,474209.0,Subscriptions,2024,Q4
Hungary,Subscriptions,Data only,Mobile broadband,2018-Q2,470469.0,Subscriptions,2018,Q2
Hungary,Subscriptions,Data only,Mobile broadband,2018-Q4,454357.0,Subscriptions,2018,Q4
Hungary,Subscriptions,Data only,Mobile broadband,2019-Q2,450150.0,Subscriptions,2019,Q2
Hungary,Subscriptions,Data only,Mobile broadband,2019-Q4,669599.0,Subscriptions,2019,Q4
Hungary,Subscriptions,Data only,Mobile broadband,2020-Q2,704093.0,Subscriptions,2020,Q2
Hungary,Subscriptions,Data only,Mobile broadband,2020-Q4,705303.0,Subscriptions,2020,Q4
Hungary,Subscriptions,Data only,Mobile broadband,2021-Q2,683497.0,Subscriptions,2021,Q2
Hungary,Subscriptions,Data only,Mobile broadband,2021-Q4,670611.0,Subscriptions,2021,Q4
Hungary,Subscriptions,Data only,Mobile broadband,2022-Q2,652763.0,Subscriptions,2022,Q2
Hungary,Subscriptions,Data only,Mobile broadband,2022-Q4,652139.0,Subscriptions,2022,Q4
Hungary,Subscriptions,Data only,Mobile broadband,2023-Q2,651900.0,Subscriptions,2023,Q2
Hungary,Subscriptions,Data only,Mobile broadband,2023-Q4,598126.0,Subscriptions,2023,Q4
Hungary,Subscriptions,Data only,Mobile broadband,2024-Q2,636178.0,Subscriptions,2024,Q2
Hungary,Subscriptions,Data only,Mobile broadband,2024-Q4,637407.0,Subscriptions,2024,Q4
Iceland,Subscriptions,Data only,Mobile broadband,2018-Q2,61799.0,Subscriptions,2018,Q2
Iceland,Subscriptions,Data only,Mobile broadband,2018-Q4,60711.0,Subscriptions,2018,Q4
Iceland,Subscriptions,Data only,Mobile broadband,2019-Q2,62920.0,Subscriptions,2019,Q2
Iceland,Subscriptions,Data only,Mobile broadband,2019-Q4,62396.0,Subscriptions,2019,Q4
Iceland,Subscriptions,Data only,Mobile broadband,2020-Q2,56939.0,Subscriptions,2020,Q2
Iceland,Subscriptions,Data only,Mobile broadband,2020-Q4,54155.0,Subscriptions,2020,Q4
Iceland,Subscriptions,Data only,Mobile broadband,2021-Q2,58888.0,Subscriptions,2021,Q2
Iceland,Subscriptions,Data only,Mobile broadband,2021-Q4,59749.0,Subscriptions,2021,Q4
Iceland,Subscriptions,Data only,Mobile broadband,2022-Q2,61717.0,Subscriptions,2022,Q2
Iceland,Subscriptions,Data only,Mobile broadband,2022-Q4,64858.0,Subscriptions,2022,Q4
Iceland,Subscriptions,Data only,Mobile broadband,2023-Q2,73088.0,Subscriptions,2023,Q2
Iceland,Subscriptions,Data only,Mobile broadband,2023-Q4,70508.0,Subscriptions,2023,Q4
Iceland,Subscriptions,Data only,Mobile broadband,2024-Q2,74849.0,Subscriptions,2024,Q2
Iceland,Subscriptions,Data only,Mobile broadband,2024-Q4,74796.0,Subscriptions,2024,Q4
Ireland,Subscriptions,Data only,Mobile broadband,2018-Q2,296984.0,Subscriptions,2018,Q2
Ireland,Subscriptions,Data only,Mobile broadband,2018-Q4,298419.0,Subscriptions,2018,Q4
Ireland,Subscriptions,Data only,Mobile broadband,2019-Q2,303836.0,Subscriptions,2019,Q2
Ireland,Subscriptions,Data only,Mobile broadband,2019-Q4,302495.0,Subscriptions,2019,Q4
Ireland,Subscriptions,Data only,Mobile broadband,2020-Q2,317975.0,Subscriptions,2020,Q2
Ireland,Subscriptions,Data only,Mobile broadband,2020-Q4,330689.0,Subscriptions,2020,Q4
Ireland,Subscriptions,Data only,Mobile broadband,2021-Q2,340962.0,Subscriptions,2021,Q2
Ireland,Subscriptions,Data only,Mobile broadband,2021-Q4,349900.0,Subscriptions,2021,Q4
Ireland,Subscriptions,Data only,Mobile broadband,2022-Q2,380201.0,Subscriptions,2022,Q2
Ireland,Subscriptions,Data only,Mobile broadband,2022-Q4,380470.0,Subscriptions,2022,Q4
Ireland,Subscriptions,Data only,Mobile broadband,2023-Q2,382797.0,Subscriptions,2023,Q2
Ireland,Subscriptions,Data only,Mobile broadband,2023-Q4,382500.0,Subscriptions,2023,Q4
Ireland,Subscriptions,Data only,Mobile broadband,2024-Q2,383270.0,Subscriptions,2024,Q2
Ireland,Subscriptions,Data only,Mobile broadband,2024-Q4,391262.0,Subscriptions,2024,Q4
Italy,Subscriptions,Data only,Mobile broadband,2018-Q2,7564423.0,Subscriptions,2018,Q2
Italy,Subscriptions,Data only,Mobile broadband,2018-Q4,8515054.0,Subscriptions,2018,Q4
Italy,Subscriptions,Data only,Mobile broadband,2019-Q2,8162191.0,Subscriptions,2019,Q2
Italy,Subscriptions,Data only,Mobile broadband,2019-Q4,7939196.0,Subscriptions,2019,Q4
Italy,Subscriptions,Data only,Mobile broadband,2020-Q2,7429564.0,Subscriptions,2020,Q2
Italy,Subscriptions,Data only,Mobile broadband,2020-Q4,8871378.0,Subscriptions,2020,Q4
Italy,Subscriptions,Data only,Mobile broadband,2021-Q2,7164945.0,Subscriptions,2021,Q2
Italy,Subscriptions,Data only,Mobile broadband,2021-Q4,7026643.0,Subscriptions,2021,Q4
Italy,Subscriptions,Data only,Mobile broadband,2022-Q2,6725582.0,Subscriptions,2022,Q2
Italy,Subscriptions,Data only,Mobile broadband,2022-Q4,6278569.0,Subscriptions,2022,Q4
Italy,Subscriptions,Data only,Mobile broadband,2023-Q2,5684646.0,Subscriptions,2023,Q2
Italy,Subscriptions,Data only,Mobile broadband,2023-Q4,5857478.0,Subscriptions,2023,Q4
Italy,Subscriptions,Data only,Mobile broadband,2024-Q2,5758229.0,Subscriptions,2024,Q2
Italy,Subscriptions,Data only,Mobile broadband,2024-Q4,5616947.0,Subscriptions,2024,Q4
Japan,Subscriptions,Data only,Mobile broadband,2018-Q2,90725620.0,Subscriptions,2018,Q2
Japan,Subscriptions,Data only,Mobile broadband,2018-Q4,95068593.0,Subscriptions,2018,Q4
Japan,Subscriptions,Data only,Mobile broadband,2019-Q2,99552681.0,Subscriptions,2019,Q2
Japan,Subscriptions,Data only,Mobile broadband,2019-Q4,101762610.0,Subscriptions,2019,Q4
Japan,Subscriptions,Data only,Mobile broadband,2020-Q2,104721640.0,Subscriptions,2020,Q2
Japan,Subscriptions,Data only,Mobile broadband,2020-Q4,106650921.0,Subscriptions,2020,Q4
Japan,Subscriptions,Data only,Mobile broadband,2021-Q2,107543940.0,Subscriptions,2021,Q2
Japan,Subscriptions,Data only,Mobile broadband,2021-Q4,109254846.0,Subscriptions,2021,Q4
Japan,Subscriptions,Data only,Mobile broadband,2022-Q2,110506583.0,Subscriptions,2022,Q2
Japan,Subscriptions,Data only,Mobile broadband,2022-Q4,112719381.0,Subscriptions,2022,Q4
Japan,Subscriptions,Data only,Mobile broadband,2023-Q2,115047701.0,Subscriptions,2023,Q2
Japan,Subscriptions,Data only,Mobile broadband,2023-Q4,117392054.0,Subscriptions,2023,Q4
Japan,Subscriptions,Data only,Mobile broadband,2024-Q2,119527764.0,Subscriptions,2024,Q2
Japan,Subscriptions,Data only,Mobile broadband,2024-Q4,122110437.0,Subscriptions,2024,Q4
Korea,Subscriptions,Data only,Mobile broadband,2018-Q2,6667340.0,Subscriptions,2018,Q2
Korea,Subscriptions,Data only,Mobile broadband,2018-Q4,6181577.0,Subscriptions,2018,Q4
Korea,Subscriptions,Data only,Mobile broadband,2019-Q2,5873945.0,Subscriptions,2019,Q2
Korea,Subscriptions,Data only,Mobile broadband,2019-Q4,5281298.0,Subscriptions,2019,Q4
Korea,Subscriptions,Data only,Mobile broadband,2020-Q2,4020145.0,Subscriptions,2020,Q2
Korea,Subscriptions,Data only,Mobile broadband,2020-Q4,4477548.0,Subscriptions,2020,Q4
Korea,Subscriptions,Data only,Mobile broadband,2021-Q2,3252115.0,Subscriptions,2021,Q2
Korea,Subscriptions,Data only,Mobile broadband,2021-Q4,3239953.0,Subscriptions,2021,Q4
Korea,Subscriptions,Data only,Mobile broadband,2022-Q2,3118706.0,Subscriptions,2022,Q2
Korea,Subscriptions,Data only,Mobile broadband,2022-Q4,2946960.0,Subscriptions,2022,Q4
Korea,Subscriptions,Data only,Mobile broadband,2023-Q2,2869343.0,Subscriptions,2023,Q2
Korea,Subscriptions,Data only,Mobile broadband,2023-Q4,2795170.0,Subscriptions,2023,Q4
Korea,Subscriptions,Data only,Mobile broadband,2024-Q2,2836970.0,Subscriptions,2024,Q2
Korea,Subscriptions,Data only,Mobile broadband,2024-Q4,2744159.0,Subscriptions,2024,Q4
Latvia,Subscriptions,Data only,Mobile broadband,2018-Q2,255494.0,Subscriptions,2018,Q2
Latvia,Subscriptions,Data only,Mobile broadband,2018-Q4,290560.0,Subscriptions,2018,Q4
Latvia,Subscriptions,Data only,Mobile broadband,2019-Q2,305645.0,Subscriptions,2019,Q2
Latvia,Subscriptions,Data only,Mobile broadband,2019-Q4,316091.0,Subscriptions,2019,Q4
Latvia,Subscriptions,Data only,Mobile broadband,2020-Q2,322174.0,Subscriptions,2020,Q2
Latvia,Subscriptions,Data only,Mobile broadband,2020-Q4,332775.0,Subscriptions,2020,Q4
Latvia,Subscriptions,Data only,Mobile broadband,2021-Q2,414570.0,Subscriptions,2021,Q2
Latvia,Subscriptions,Data only,Mobile broadband,2021-Q4,414512.0,Subscriptions,2021,Q4
Latvia,Subscriptions,Data only,Mobile broadband,2022-Q2,420445.0,Subscriptions,2022,Q2
Latvia,Subscriptions,Data only,Mobile broadband,2022-Q4,400045.0,Subscriptions,2022,Q4
Latvia,Subscriptions,Data only,Mobile broadband,2023-Q2,418083.0,Subscriptions,2023,Q2
Latvia,Subscriptions,Data only,Mobile broadband,2023-Q4,423757.0,Subscriptions,2023,Q4
Latvia,Subscriptions,Data only,Mobile broadband,2024-Q2,444532.0,Subscriptions,2024,Q2
Latvia,Subscriptions,Data only,Mobile broadband,2024-Q4,423792.0,Subscriptions,2024,Q4
Lithuania,Subscriptions,Data only,Mobile broadband,2018-Q2,477624.0,Subscriptions,2018,Q2
Lithuania,Subscriptions,Data only,Mobile broadband,2018-Q4,532190.0,Subscriptions,2018,Q4
Lithuania,Subscriptions,Data only,Mobile broadband,2019-Q2,584779.0,Subscriptions,2019,Q2
Lithuania,Subscriptions,Data only,Mobile broadband,2019-Q4,630309.0,Subscriptions,2019,Q4
Lithuania,Subscriptions,Data only,Mobile broadband,2020-Q2,658236.0,Subscriptions,2020,Q2
Lithuania,Subscriptions,Data only,Mobile broadband,2020-Q4,700080.0,Subscriptions,2020,Q4
Lithuania,Subscriptions,Data only,Mobile broadband,2021-Q2,720143.0,Subscriptions,2021,Q2
Lithuania,Subscriptions,Data only,Mobile broadband,2021-Q4,764141.0,Subscriptions,2021,Q4
Lithuania,Subscriptions,Data only,Mobile broadband,2022-Q2,806958.0,Subscriptions,2022,Q2
Lithuania,Subscriptions,Data only,Mobile broadband,2022-Q4,841041.0,Subscriptions,2022,Q4
Lithuania,Subscriptions,Data only,Mobile broadband,2023-Q2,833205.0,Subscriptions,2023,Q2
Lithuania,Subscriptions,Data only,Mobile broadband,2023-Q4,805532.0,Subscriptions,2023,Q4
Lithuania,Subscriptions,Data only,Mobile broadband,2024-Q2,756207.0,Subscriptions,2024,Q2
Lithuania,Subscriptions,Data only,Mobile broadband,2024-Q4,724490.0,Subscriptions,2024,Q4
Luxembourg,Subscriptions,Data only,Mobile broadband,2018-Q2,43200.0,Subscriptions,2018,Q2
Luxembourg,Subscriptions,Data only,Mobile broadband,2018-Q4,50800.0,Subscriptions,2018,Q4
Luxembourg,Subscriptions,Data only,Mobile broadband,2019-Q2,26889.0,Subscriptions,2019,Q2
Luxembourg,Subscriptions,Data only,Mobile broadband,2019-Q4,25096.0,Subscriptions,2019,Q4
Luxembourg,Subscriptions,Data only,Mobile broadband,2020-Q2,24159.0,Subscriptions,2020,Q2
Luxembourg,Subscriptions,Data only,Mobile broadband,2020-Q4,27241.0,Subscriptions,2020,Q4
